75,0.503457000,6,199.188.200.142,10.12.28.101,80,49163,,,1500,20,0x00000010,20,,0,303,,,
76,0.503468000,6,10.12.28.101,199.188.200.142,49163,80,,,40,20,0x00000010,20,,0,67629,,,
77,0.503470000,6,199.188.200.142,10.12.28.101,80,49163,,,1500,20,0x00000010,20,,0,303,,,
78,0.503472000,6,199.188.200.142,10.12.28.101,80,49163,,,948,20,0x00000018,20,,0,303,,,
79,0.503474000,6,199.188.200.142,10.12.28.101,80,49163,,,1316,20,0x00000018,20,,0,303,,,
80,0.503777000,6,199.188.200.142,10.12.28.101,80,49163,,,1316,20,0x00000018,20,,0,303,,,
81,0.503783000,6,199.188.200.142,10.12.28.101,80,49163,,,1316,20,0x00000018,20,,0,303,,,
82,0.503995000,6,199.188.200.142,10.12.28.101,80,49163,,,1500,20,0x00000010,20,,0,303,,,
83,0.504002000,6,199.188.200.142,10.12.28.101,80,49163,,,1132,20,0x00000018,20,,0,303,,,
84,0.504097000,6,10.12.28.101,199.188.200.142,49163,80,,,40,20,0x00000010,20,,0,80389,,,
85,0.504528000,6,10.12.28.101,199.188.200.142,49163,80,,,40,20,0x00000010,20,,0,80389,,,
86,0.510105000,6,199.188.200.142,10.12.28.101,80,49163,,,1316,20,0x00000018,20,,0,303,,,
87,0.510545000,6,199.188.200.142,10.12.28.101,80,49163,,,1316,20,0x00000018,20,,0,303,,,
88,0.510553000,6,199.188.200.142,10.12.28.101,80,49163,,,1316,20,0x00000018,20,,0,303,,,
89,0.510555000,6,199.188.200.142,10.12.28.101,80,49163,,,1316,20,0x00000018,20,,0,303,,,
90,0.510673000,6,199.188.200.142,10.12.28.101,80,49163,,,1316,20,0x00000018,20,,0,303,,,
91,0.510679000,6,10.12.28.101,199.188.200.142,49163,80,,,40,20,0x00000010,20,,0,81665,,,
92,0.510952000,6,10.12.28.101,199.188.200.142,49163,80,,,40,20,0x00000010,20,,0,86769,,,
93,0.511196000,6,199.188.200.142,10.12.28.101,80,49163,,,1500,20,0x00000010,20,,0,303,,,
94,0.511206000,6,199.188.200.142,10.12.28.101,80,49163,,,1132,20,0x00000018,20,,0,303,,,
95,0.511505000,6,199.188.200.142,10.12.28.101,80,49163,,,1316,20,0x00000018,20,,0,303,,,
96,0.511513000,6,199.188.200.142,10.12.28.101,80,49163,,,1316,20,0x00000018,20,,0,303,,,
97,0.511620000,6,199.188.200.142,10.12.28.101,80,49163,,,1316,20,0x00000018,20,,0,303,,,
98,0.511758000,6,199.188.200.142,10.12.28.101,80,49163,,,1316,20,0x00000018,20,,0,303,,,
99,0.511766000,6,10.12.28.101,199.188.200.142,49163,80,,,40,20,0x00000010,20,,0,93149,,,
100,0.511956000,6,10.12.28.101,199.188.200.142,49163,80,,,40,20,0x00000010,20,,0,94425,,,
101,0.512026000,6,199.188.200.142,10.12.28.101,80,49163,,,1316,20,0x00000018,20,,0,303,,,
102,0.512213000,6,10.12.28.101,199.188.200.142,49163,80,,,40,20,0x00000010,20,,0,95701,,,
103,0.521885000,6,199.188.200.142,10.12.28.101,80,49163,,,1500,20,0x00000010,20,,0,303,,,
104,0.521904000,6,199.188.200.142,10.12.28.101,80,49163,,,1132,20,0x00000018,20,,0,303,,,
105,0.522472000,6,199.188.200.142,10.12.28.101,80,49163,,,1316,20,0x00000018,20,,0,303,,,
106,0.522485000,6,10.12.28.101,199.188.200.142,49163,80,,,40,20,0x00000010,20,,0,98253,,,
107,0.522488000,6,199.188.200.142,10.12.28.101,80,49163,,,1316,20,0x00000018,20,,0,303,,,
108,0.522493000,6,199.188.200.142,10.12.28.101,80,49163,,,1316,20,0x00000018,20,,0,303,,,
109,0.522496000,6,199.188.200.142,10.12.28.101,80,49163,,,1316,20,0x00000018,20,,0,303,,,
110,0.522499000,6,199.188.200.142,10.12.28.101,80,49163,,,1316,20,0x00000018,20,,0,303,,,
111,0.522503000,6,199.188.200.142,10.12.28.101,80,49163,,,1316,20,0x00000018,20,,0,303,,,
112,0.522931000,6,199.188.200.142,10.12.28.101,80,49163,,,1316,20,0x00000018,20,,0,303,,,
113,0.522937000,6,10.12.28.101,199.188.200.142,49163,80,,,40,20,0x00000010,20,,0,111013,,,
114,0.523108000,6,199.188.200.142,10.12.28.101,80,49163,,,1316,20,0x00000018,20,,0,303,,,
115,0.523116000,6,10.12.28.101,199.188.200.142,49163,80,,,40,20,0x00000010,20,,0,112289,,,
116,0.523119000,6,199.188.200.142,10.12.28.101,80,49163,,,1316,20,0x00000018,20,,0,303,,,
117,0.523244000,6,10.12.28.101,199.188.200.142,49163,80,,,40,20,0x00000010,20,,0,113565,,,
118,0.523507000,6,10.12.28.101,199.188.200.142,49163,80,,,40,20,0x00000010,20,,0,114841,,,
119,0.523683000,6,199.188.200.142,10.12.28.101,80,49163,,,1316,20,0x00000018,20,,0,303,,,
120,0.523843000,6,10.12.28.101,199.188.200.142,49163,80,,,40,20,0x00000010,20,,0,116117,,,
121,0.524305000,6,10.12.28.101,199.188.200.142,49163,80,,,40,20,0x00000010,20,,0,116117,,,
122,0.570149000,6,199.188.200.142,10.12.28.101,80,49163,,,1500,20,0x00000010,20,,0,303,,,
123,0.570191000,6,199.188.200.142,10.12.28.101,80,49163,,,1132,20,0x00000018,20,,0,303,,,
124,0.570274000,6,199.188.200.142,10.12.28.101,80,49163,,,1316,20,0x00000018,20,,0,303,,,
125,0.570446000,6,199.188.200.142,10.12.28.101,80,49163,,,1316,20,0x00000018,20,,0,303,,,
126,0.570569000,6,199.188.200.142,10.12.28.101,80,49163,,,1316,20,0x00000018,20,,0,303,,,
127,0.570744000,6,10.12.28.101,199.188.200.142,49163,80,,,40,20,0x00000010,20,,0,118669,,,
128,0.570888000,6,199.188.200.142,10.12.28.101,80,49163,,,1316,20,0x00000018,20,,0,303,,,
129,0.570895000,6,10.12.28.101,199.188.200.142,49163,80,,,40,20,0x00000010,20,,0,122497,,,
130,0.570898000,6,199.188.200.142,10.12.28.101,80,49163,,,1316,20,0x00000018,20,,0,303,,,
131,0.571162000,6,10.12.28.101,199.188.200.142,49163,80,,,40,20,0x00000010,20,,0,125049,,,
132,0.571169000,6,199.188.200.142,10.12.28.101,80,49163,,,1316,20,0x00000018,20,,0,303,,,
133,0.571399000,6,10.12.28.101,199.188.200.142,49163,80,,,40,20,0x00000010,20,,0,126325,,,
134,0.571801000,6,199.188.200.142,10.12.28.101,80,49163,,,1316,20,0x00000018,20,,0,303,,,
135,0.572093000,6,199.188.200.142,10.12.28.101,80,49163,,,1316,20,0x00000018,20,,0,303,,,
136,0.572100000,6,199.188.200.142,10.12.28.101,80,49163,,,1316,20,0x00000018,20,,0,303,,,
137,0.572102000,6,199.188.200.142,10.12.28.101,80,49163,,,1316,20,0x00000018,20,,0,303,,,
138,0.572105000,6,10.12.28.101,199.188.200.142,49163,80,,,40,20,0x00000010,20,,0,127601,,,
139,0.572244000,6,10.12.28.101,199.188.200.142,49163,80,,,40,20,0x00000010,20,,0,131429,,,
140,0.572792000,6,199.188.200.142,10.12.28.101,80,49163,,,1500,20,0x00000010,20,,0,303,,,
141,0.572800000,6,199.188.200.142,10.12.28.101,80,49163,,,1500,20,0x00000010,20,,0,303,,,
142,0.572803000,6,199.188.200.142,10.12.28.101,80,49163,,,948,20,0x00000018,20,,0,303,,,
143,0.572818000,6,199.188.200.142,10.12.28.101,80,49163,,,1316,20,0x00000018,20,,0,303,,,
144,0.572875000,6,199.188.200.142,10.12.28.101,80,49163,,,1316,20,0x00000018,20,,0,303,,,
145,0.572879000,6,199.188.200.142,10.12.28.101,80,49163,,,1316,20,0x00000018,20,,0,303,,,
146,0.573047000,6,10.12.28.101,199.188.200.142,49163,80,,,40,20,0x00000010,20,,0,139085,,,
147,0.573322000,6,10.12.28.101,199.188.200.142,49163,80,,,40,20,0x00000010,20,,0,142913,,,
148,0.573327000,6,199.188.200.142,10.12.28.101,80,49163,,,1316,20,0x00000018,20,,0,303,,,
149,0.573329000,6,199.188.200.142,10.12.28.101,80,49163,,,1316,20,0x00000018,20,,0,303,,,
150,0.573486000,6,10.12.28.101,199.188.200.142,49163,80,,,40,20,0x00000010,20,,0,145465,,,
151,0.573491000,6,199.188.200.142,10.12.28.101,80,49163,,,1316,20,0x00000018,20,,0,303,,,
152,0.573685000,6,10.12.28.101,199.188.200.142,49163,80,,,40,20,0x00000010,20,,0,146741,,,
153,0.574466000,6,199.188.200.142,10.12.28.101,80,49163,,,1316,20,0x00000018,20,,0,303,,,
154,0.574476000,6,199.188.200.142,10.12.28.101,80,49163,,,1316,20,0x00000018,20,,0,303,,,
155,0.574670000,6,10.12.28.101,199.188.200.142,49163,80,,,40,20,0x00000010,20,,0,149293,,,
156,0.619728000,6,199.188.200.142,10.12.28.101,80,49163,,,1500,20,0x00000010,20,,0,303,,,
157,0.619753000,6,199.188.200.142,10.12.28.101,80,49163,,,1132,20,0x00000018,20,,0,303,,,
158,0.620172000,6,199.188.200.142,10.12.28.101,80,49163,,,1316,20,0x00000018,20,,0,303,,,
159,0.620180000,6,199.188.200.142,10.12.28.101,80,49163,,,1316,20,0x00000018,20,,0,303,,,
160,0.620185000,6,10.12.28.101,199.188.200.142,49163,80,,,40,20,0x00000010,20,,0,153121,,,
161,0.620187000,6,199.188.200.142,10.12.28.101,80,49163,,,1500,20,0x00000010,20,,0,303,,,
162,0.620189000,6,199.188.200.142,10.12.28.101,80,49163,,,1132,20,0x00000018,20,,0,303,,,
163,0.620577000,6,199.188.200.142,10.12.28.101,80,49163,,,1316,20,0x00000018,20,,0,303,,,
164,0.620590000,6,199.188.200.142,10.12.28.101,80,49163,,,1316,20,0x00000018,20,,0,303,,,
165,0.620812000,6,199.188.200.142,10.12.28.101,80,49163,,,1316,20,0x00000018,20,,0,303,,,
166,0.620926000,6,199.188.200.142,10.12.28.101,80,49163,,,1500,20,0x00000010,20,,0,303,,,
167,0.620933000,6,199.188.200.142,10.12.28.101,80,49163,,,1500,20,0x00000010,20,,0,303,,,
168,0.620936000,6,199.188.200.142,10.12.28.101,80,49163,,,948,20,0x00000018,20,,0,303,,,
169,0.621110000,6,199.188.200.142,10.12.28.101,80,49163,,,1316,20,0x00000018,20,,0,303,,,
170,0.621120000,6,10.12.28.101,199.188.200.142,49163,80,,,40,20,0x00000010,20,,0,160777,,,
171,0.621609000,6,10.12.28.101,199.188.200.142,49163,80,,,40,20,0x00000010,20,,0,165881,,,
172,0.621927000,6,199.188.200.142,10.12.28.101,80,49163,,,1500,20,0x00000010,20,,0,303,,,
173,0.621937000,6,199.188.200.142,10.12.28.101,80,49163,,,1132,20,0x00000018,20,,0,303,,,
174,0.621940000,6,199.188.200.142,10.12.28.101,80,49163,,,1500,20,0x00000010,20,,0,303,,,
175,0.621942000,6,199.188.200.142,10.12.28.101,80,49163,,,1132,20,0x00000018,20,,0,303,,,
176,0.622140000,6,199.188.200.142,10.12.28.101,80,49163,,,1316,20,0x00000018,20,,0,303,,,
177,0.622147000,6,199.188.200.142,10.12.28.101,80,49163,,,1316,20,0x00000018,20,,0,303,,,
178,0.622149000,6,199.188.200.142,10.12.28.101,80,49163,,,1500,20,0x00000010,20,,0,303,,,
179,0.622357000,6,199.188.200.142,10.12.28.101,80,49163,,,1316,20,0x00000018,20,,0,303,,,
180,0.622444000,6,199.188.200.142,10.12.28.101,80,49163,,,1316,20,0x00000018,20,,0,303,,,
181,0.622522000,6,10.12.28.101,199.188.200.142,49163,80,,,40,20,0x00000010,20,,0,178641,,,
182,0.624049000,6,199.188.200.142,10.12.28.101,80,49163,,,1500,20,0x00000010,20,,0,303,,,
183,0.624063000,6,199.188.200.142,10.12.28.101,80,49163,,,1132,20,0x00000018,20,,0,303,,,
184,0.624065000,6,199.188.200.142,10.12.28.101,80,49163,,,1316,20,0x00000018,20,,0,303,,,
185,0.624252000,6,199.188.200.142,10.12.28.101,80,49163,,,1316,20,0x00000018,20,,0,303,,,
186,0.624257000,6,199.188.200.142,10.12.28.101,80,49163,,,1316,20,0x00000018,20,,0,303,,,
187,0.624259000,6,199.188.200.142,10.12.28.101,80,49163,,,1316,20,0x00000018,20,,0,303,,,
188,0.624453000,6,10.12.28.101,199.188.200.142,49163,80,,,40,20,0x00000010,20,,0,183745,,,
189,0.624474000,6,199.188.200.142,10.12.28.101,80,49163,,,1500,20,0x00000010,20,,0,303,,,
190,0.624477000,6,199.188.200.142,10.12.28.101,80,49163,,,1132,20,0x00000018,20,,0,303,,,
191,0.624599000,6,199.188.200.142,10.12.28.101,80,49163,,,1316,20,0x00000018,20,,0,303,,,
192,0.624672000,6,199.188.200.142,10.12.28.101,80,49163,,,1316,20,0x00000018,20,,0,303,,,
193,0.624989000,6,10.12.28.101,199.188.200.142,49163,80,,,40,20,0x00000010,20,,0,191401,,,
194,0.625064000,6,199.188.200.142,10.12.28.101,80,49163,,,1316,20,0x00000018,20,,0,303,,,
195,0.625196000,6,10.12.28.101,199.188.200.142,49163,80,,,40,20,0x00000010,20,,0,192677,,,
196,0.625309000,6,10.12.28.101,199.188.200.142,49163,80,,,40,20,0x00000010,20,,0,192677,,,
197,0.652905000,6,199.188.200.142,10.12.28.101,80,49163,,,1316,20,0x00000018,20,,0,303,,,
198,0.653212000,6,10.12.28.101,199.188.200.142,49163,80,,,40,20,0x00000010,20,,0,193953,,,
199,0.653222000,6,199.188.200.142,10.12.28.101,80,49163,,,1316,20,0x00000018,20,,0,303,,,
200,0.653448000,6,10.12.28.101,199.188.200.142,49163,80,,,40,20,0x00000010,20,,0,195229,,,
201,0.653579000,6,199.188.200.142,10.12.28.101,80,49163,,,1316,20,0x00000018,20,,0,303,,,
202,0.653588000,6,199.188.200.142,10.12.28.101,80,49163,,,1316,20,0x00000018,20,,0,303,,,
203,0.653709000,6,10.12.28.101,199.188.200.142,49163,80,,,40,20,0x00000010,20,,0,197781,,,
204,0.654004000,6,199.188.200.142,10.12.28.101,80,49163,,,1500,20,0x00000010,20,,0,303,,,
205,0.654012000,6,199.188.200.142,10.12.28.101,80,49163,,,1132,20,0x00000018,20,,0,303,,,
206,0.654014000,6,199.188.200.142,10.12.28.101,80,49163,,,1316,20,0x00000018,20,,0,303,,,
207,0.654113000,6,10.12.28.101,199.188.200.142,49163,80,,,40,20,0x00000010,20,,0,201609,,,
208,0.654471000,6,199.188.200.142,10.12.28.101,80,49163,,,1500,20,0x00000010,20,,0,303,,,
209,0.654480000,6,199.188.200.142,10.12.28.101,80,49163,,,1132,20,0x00000018,20,,0,303,,,
210,0.654651000,6,199.188.200.142,10.12.28.101,80,49163,,,1500,20,0x00000010,20,,0,303,,,
211,0.654658000,6,199.188.200.142,10.12.28.101,80,49163,,,1132,20,0x00000018,20,,0,303,,,
212,0.654660000,6,199.188.200.142,10.12.28.101,80,49163,,,1316,20,0x00000018,20,,0,303,,,
213,0.654768000,6,10.12.28.101,199.188.200.142,49163,80,,,40,20,0x00000010,20,,0,204161,,,
214,0.654925000,6,10.12.28.101,199.188.200.142,49163,80,,,40,20,0x00000010,20,,0,207989,,,
215,0.655522000,6,199.188.200.142,10.12.28.101,80,49163,,,1500,20,0x00000010,20,,0,303,,,
216,0.655528000,6,199.188.200.142,10.12.28.101,80,49163,,,1132,20,0x00000018,20,,0,303,,,
217,0.655639000,6,199.188.200.142,10.12.28.101,80,49163,,,1316,20,0x00000018,20,,0,303,,,
218,0.655644000,6,199.188.200.142,10.12.28.101,80,49163,,,1316,20,0x00000018,20,,0,303,,,
219,0.655718000,6,199.188.200.142,10.12.28.101,80,49163,,,1316,20,0x00000018,20,,0,303,,,
220,0.655878000,6,199.188.200.142,10.12.28.101,80,49163,,,1500,20,0x00000010,20,,0,303,,,
221,0.655882000,6,199.188.200.142,10.12.28.101,80,49163,,,1132,20,0x00000018,20,,0,303,,,
222,0.655884000,6,10.12.28.101,199.188.200.142,49163,80,,,40,20,0x00000010,20,,0,213093,,,
223,0.655885000,6,199.188.200.142,10.12.28.101,80,49163,,,1316,20,0x00000018,20,,0,303,,,
224,0.656046000,6,199.188.200.142,10.12.28.101,80,49163,,,1316,20,0x00000018,20,,0,303,,,
225,0.656052000,6,10.12.28.101,199.188.200.142,49163,80,,,40,20,0x00000010,20,,0,216921,,,
226,0.656054000,6,199.188.200.142,10.12.28.101,80,49163,,,1316,20,0x00000018,20,,0,303,,,
227,0.656153000,6,199.188.200.142,10.12.28.101,80,49163,,,1316,20,0x00000018,20,,0,303,,,
228,0.656158000,6,10.12.28.101,199.188.200.142,49163,80,,,40,20,0x00000010,20,,0,220749,,,
229,0.656268000,6,199.188.200.142,10.12.28.101,80,49163,,,1316,20,0x00000018,20,,0,303,,,
230,0.656274000,6,199.188.200.142,10.12.28.101,80,49163,,,1316,20,0x00000018,20,,0,303,,,
231,0.656275000,6,10.12.28.101,199.188.200.142,49163,80,,,40,20,0x00000010,20,,0,222025,,,
232,0.656444000,6,10.12.28.101,199.188.200.142,49163,80,,,40,20,0x00000010,20,,0,224577,,,
233,0.656541000,6,10.12.28.101,199.188.200.142,49163,80,,,40,20,0x00000010,20,,0,224577,,,
234,0.657283000,6,199.188.200.142,10.12.28.101,80,49163,,,1316,20,0x00000018,20,,0,303,,,
235,0.657290000,6,199.188.200.142,10.12.28.101,80,49163,,,1316,20,0x00000018,20,,0,303,,,
236,0.657292000,6,199.188.200.142,10.12.28.101,80,49163,,,1316,20,0x00000018,20,,0,303,,,
237,0.657486000,6,199.188.200.142,10.12.28.101,80,49163,,,1316,20,0x00000018,20,,0,303,,,
238,0.657506000,6,10.12.28.101,199.188.200.142,49163,80,,,40,20,0x00000010,20,,0,225853,,,
239,0.657508000,6,199.188.200.142,10.12.28.101,80,49163,,,1316,20,0x00000018,20,,0,303,,,
240,0.657638000,6,199.188.200.142,10.12.28.101,80,49163,,,1316,20,0x00000018,20,,0,303,,,
241,0.657644000,6,199.188.200.142,10.12.28.101,80,49163,,,1316,20,0x00000018,20,,0,303,,,
242,0.657647000,6,10.12.28.101,199.188.200.142,49163,80,,,40,20,0x00000010,20,,0,232233,,,
243,0.657648000,6,199.188.200.142,10.12.28.101,80,49163,,,1316,20,0x00000018,20,,0,303,,,
244,0.657747000,6,199.188.200.142,10.12.28.101,80,49163,,,1316,20,0x00000018,20,,0,303,,,
245,0.657862000,6,199.188.200.142,10.12.28.101,80,49163,,,1316,20,0x00000018,20,,0,303,,,
246,0.657867000,6,199.188.200.142,10.12.28.101,80,49163,,,948,20,0x00000018,20,,0,303,,,
247,0.658088000,6,10.12.28.101,199.188.200.142,49163,80,,,40,20,0x00000010,20,,0,237337,,,
248,0.658165000,6,10.12.28.101,199.188.200.142,49163,80,,,40,20,0x00000010,20,,0,238245,,,
249,0.658225000,6,10.12.28.101,199.188.200.142,49163,80,,,40,20,0x00000010,20,,0,238245,,,
250,0.694855000,6,10.12.28.101,199.188.200.142,49163,80,,,40,20,0x00000014,20,,0,238245,,,
251,60.984341000,17,10.12.28.101,10.12.28.1,,,54030,53,58,20,,,,0,,,,
252,61.562717000,17,10.12.28.1,10.12.28.101,,,53,54030,74,20,,,,0,,,,
253,61.565573000,6,10.12.28.101,74.220.219.67,49164,80,,,52,20,0x00000002,32,,0,0,,,
254,61.643451000,6,74.220.219.67,10.12.28.101,80,49164,,,44,20,0x00000012,24,,0,1,,,
255,61.643667000,6,10.12.28.101,74.220.219.67,49164,80,,,40,20,0x00000010,20,,0,1,,,
256,61.644283000,6,10.12.28.101,74.220.219.67,49164,80,,,302,20,0x00000018,20,,0,1,,,
257,61.644328000,6,74.220.219.67,10.12.28.101,80,49164,,,40,20,0x00000010,20,,0,263,,,
258,62.531330000,6,74.220.219.67,10.12.28.101,80,49164,,,356,20,0x00000018,20,,0,263,,,
259,62.531551000,6,10.12.28.101,74.220.219.67,49164,80,,,40,20,0x00000010,20,,0,317,,,
260,66.734745000,17,10.12.28.101,10.12.28.1,,,50539,53,73,20,,,,0,,,,
